644043195,14939,PPA_All City Taxi,0855,,952889,2015-06-12 23:12:00.000,2015-06-12 23:29:00.000,0.3,39.049844,-75.673866,"1517-23 N DELAWARE AVE",39.117561,-75.459498,"43 N 53RD ST",18.11,0.00,0.00,0.00,0.65,18.76,CASH,Street Hail
906326379,64445,PPA_All City Taxi,3018,,612752,2015-06-12 22:24:00.000,2015-06-12 22:40:00.000,0.3,39.719543,-75.285371,"2041 LANSING ST",39.633394,-75.005891,"6250 GILLESPIE ST",28.50,0.00,5.83,0.00,0.65,34.98,CC CARD,Street Hail
906326379,70546,PPA_All City Taxi,3018,,612752,2015-06-12 23:22:00.000,2015-06-12 23:28:00.000,0.1,39.206369,-75.025732,"126 E WALNUT LA",39.889522,-75.593696,"1505 S TAYLOR ST",6.38,0.00,0.00,0.00,0.65,7.03,CASH,Street Hail
906326379,10505,PPA_All City Taxi,3018,,612752,2015-06-12 23:39:00.000,2015-06-12 23:46:00.000,0.1,39.503257,-75.228783,"1331 S 58TH ST",39.163818,-75.684595,"1701 S 13TH ST",6.61,0.00,1.00,0.00,0.65,8.26,CC CARD,Street Hail
906326379,12557,PPA_All City Taxi,3018,,612752,2015-06-12 23:53:00.000,2015-06-13 00:03:00.000,0.2,39.801234,-75.991043,"3023 W DAUPHIN ST",39.433682,-75.187389,"4929 C ST",7.99,0.00,1.00,0.00,0.65,9.64,CC CARD,Street Hail
595684046,62744,PPA_Yellow Radio Dis,9208,,565951,2015-06-13 02:16:00.000,2015-06-13 02:21:00.000,0.1,39.071671,-75.902667,"4238 N FRANKLIN ST",39.107531,-75.694156,"912 LOCUST ST",5.69,0.00,0.00,0.00,0.65,6.34,CASH,Street Hail
595684046,52642,PPA_Yellow Radio Dis,9208,,565951,2015-06-13 02:29:00.000,2015-06-13 02:41:00.000,0.2,39.970946,-75.987712,"259 MARKET ST",39.521735,-75.782577,"703 S HICKS ST",8.91,0.00,0.00,0.00,0.65,9.56,CASH,Street Hail
595684046,28171,PPA_Yellow Radio Dis,9208,,565951,2015-06-13 02:42:00.000,2015-06-13 02:55:00.000,0.2,39.528293,-75.149983,"1321-23 N MARSTON ST",39.882901,-75.581349,"5437 SPRUCE ST",9.37,0.00,0.00,0.00,0.65,10.02,CASH,Street Hail
595684046,79482,PPA_Yellow Radio Dis,9208,,565951,2015-06-13 03:13:00.000,2015-06-13 03:13:00.000,0.0,39.960538,-75.450520,"3559R-77 JASPER ST",39.995563,-75.556001,"1606 CHESTNUT ST",10.00,0.00,0.00,0.00,0.00,10.00,CASH,Street Hail
595684046,90272,PPA_Yellow Radio Dis,9208,,565951,2015-06-13 03:29:00.000,2015-06-13 03:34:00.000,0.1,39.003801,-75.539472,"300 E ROOSEVELT BLV",39.221271,-75.672527,"5462 ARLINGTON ST",5.92,0.00,1.31,0.00,0.65,7.88,CC CARD,Street Hail
652590369,94446,PPA_All City Taxi,4014,,082366,2015-06-13 02:45:00.000,2015-06-13 02:50:00.000,0.1,39.280515,-75.423159,"251 N WANAMAKER ST",39.759592,-75.924048,"4128 GILHAM ST",5.46,0.00,0.00,0.00,0.65,6.11,CASH,Street Hail
652590369,13254,PPA_All City Taxi,4014,,082366,2015-06-13 03:22:00.000,2015-06-13 03:28:00.000,0.1,39.915939,-75.726123,"1212 N 27TH ST",39.942530,-75.812602,"2231 KIMBALL ST",6.38,0.00,0.00,0.00,0.65,7.03,CASH,Street Hail
652590369,15080,PPA_All City Taxi,4014,,082366,2015-06-13 03:31:00.000,2015-06-13 03:46:00.000,0.3,39.347061,-75.147453,"7054 LINCOLN DR",39.377740,-75.993092,"1729 MANTON ST",9.60,0.00,0.00,0.00,0.65,10.25,CASH,Street Hail
652590369,29796,PPA_All City Taxi,4014,,082366,2015-06-13 02:17:00.000,2015-06-13 02:30:00.000,0.2,39.980634,-75.657152,"6003 N WARNOCK ST",39.419373,-75.901501,"130 W THOMPSON ST",10.52,0.00,3.35,0.00,0.65,14.52,CC CARD,Street Hail
056121358,70081,PPA_All City Taxi,1646,,941487,2015-06-13 02:38:00.000,2015-06-13 02:45:00.000,0.1,39.407796,-75.898883,"2962 MILLER ST",39.969165,-75.060580,"1728 S EDGEWOOD ST",6.38,0.00,1.76,0.00,0.65,8.79,CC CARD,Street Hail
505708839,64390,PPA_All City Taxi,2757,,816607,2015-06-13 02:41:00.000,2015-06-13 02:55:00.000,0.2,39.506193,-75.202218,"1159 OVERINGTON ST",39.909027,-75.796297,"4733 N PENN ST",25.01,0.00,0.00,0.00,0.65,25.66,CASH,Street Hail
505708839,14029,PPA_All City Taxi,2757,,816607,2015-06-13 02:25:00.000,2015-06-13 02:27:00.000,0.0,39.064779,-75.195987,"4415 ABERDALE RD",39.337106,-75.634607,"626 N 13TH ST",4.08,0.00,0.00,0.00,0.65,4.73,CASH,Street Hail
544621240,91793,PPA_City Cab Co,8624,,323343,2015-06-13 07:57:00.000,2015-06-13 08:11:00.000,0.2,39.351480,-75.383237,"2222 NORTH FRONT STREET",39.381077,-75.990676,"1401-1499 LOCUST ST",24.78,0.00,0.00,0.00,0.65,25.43,CC CARD,Street Hail
544621240,29463,PPA_City Cab Co,8624,,323343,2015-06-13 08:14:00.000,2015-06-13 08:28:00.000,0.2,39.573355,-75.090238,"2023 LONGSHORE AVE",39.267853,-75.467201,"1016-18 HAMILTON ST",28.50,0.00,0.00,0.00,0.65,29.15,CASH,Street Hail
544621240,34928,PPA_City Cab Co,8624,,323343,2015-06-13 03:15:00.000,2015-06-13 03:19:00.000,0.1,39.271079,-75.309973,"2028 72ND AVE",39.892042,-75.133141,"166 W WALNUT PARK DR",4.54,0.00,0.00,0.00,0.65,5.19,CASH,Street Hail
544621240,62342,PPA_City Cab Co,8624,,323343,2015-06-13 03:22:00.000,2015-06-13 03:28:00.000,0.1,39.176947,-75.450433,"3133 HURLEY ST",39.092362,-75.981388,"475 KRAMS AVE",7.76,0.00,0.00,0.00,0.65,8.41,CASH,Street Hail
544621240,66883,PPA_City Cab Co,8624,,323343,2015-06-13 04:00:00.000,2015-06-13 04:18:00.000,0.3,40.313501,-75.308158,"138 N WILTON STREET",39.802643,-75.768386,"236 FAIRMOUNT AVE",28.23,0.00,0.00,0.00,0.65,28.88,CASH,Street Hail
544621240,26160,PPA_City Cab Co,8624,,323343,2015-06-13 04:53:00.000,2015-06-13 04:59:00.000,0.1,39.643767,-75.906731,"1929 WALLACE ST",39.548747,-75.952082,"200-298 LOCUST",6.84,0.00,0.00,0.00,0.65,7.49,CASH,Street Hail
544621240,90598,PPA_City Cab Co,8624,,323343,2015-06-13 06:12:00.000,2015-06-13 06:26:00.000,0.2,39.030592,-75.351362,"1210 N 29TH ST",39.486385,-75.280265,"1513 N 33RD ST",28.50,0.00,5.83,0.00,0.65,34.98,CC CARD,Street Hail
544621240,64335,PPA_City Cab Co,8624,,323343,2015-06-13 06:44:00.000,2015-06-13 06:58:00.000,0.2,39.466874,-75.186550,"811 N 16TH ST",39.398885,-75.105291,"242 S 13TH ST",28.50,0.00,0.00,0.00,0.65,29.15,CASH,Street Hail
544621240,91972,PPA_City Cab Co,8624,,323343,2015-06-13 02:58:00.000,2015-06-13 03:01:00.000,0.1,39.105510,-75.896322,"5425 SPRINGFIELD AVE",39.423093,-75.099566,"325 E SHARPNACK ST",4.08,0.00,0.00,0.00,0.65,4.73,CASH,Street Hail
425964234,71792,PPA_Philadelphia tax,3027,,738282,2015-06-13 09:51:00.000,2015-06-13 10:07:00.000,0.3,39.314140,-75.505856,"4332 LEIPER ST",39.064098,-75.082926,"5428 WOODCREST AVE",28.50,0.00,2.00,0.00,0.65,31.15,CC CARD,Street Hail
425964234,71663,PPA_Philadelphia tax,3027,,738282,2015-06-13 12:41:00.000,2015-06-13 12:59:00.000,0.3,39.619766,-75.484909,"6356 TORRESDALE AVE",39.189508,-75.513509,"2436 SHARSWOOD ST",25.24,1.50,2.50,0.00,0.65,29.89,CC CARD,Street Hail
425964234,75097,PPA_Philadelphia tax,3027,,738282,2015-06-13 07:53:00.000,2015-06-13 08:09:00.000,0.3,39.715828,-75.649800,"516 S 04TH ST",39.114713,-75.313182,"1510 N 17TH ST",28.50,0.00,0.00,0.00,0.65,29.15,CASH,Street Hail
538125555,51444,PPA_All City Taxi,6465,,263990,2015-06-13 15:29:00.000,2015-06-13 15:35:00.000,0.1,39.436458,-75.281495,"2401 PENNSYLVANIA AVE",39.271352,-75.224764,"5937 N 11TH ST",6.38,0.00,0.00,0.00,0.65,7.03,CASH,Street Hail
538125555,21812,PPA_All City Taxi,6465,,263990,2015-06-13 15:44:00.000,2015-06-13 15:47:00.000,0.1,39.791701,-75.482619,"7233 RUPERT ST",39.036927,-75.721138,"5939 CHESTER AVE",4.54,0.00,1.30,0.00,0.65,6.49,CC CARD,Street Hail
538125555,54574,PPA_All City Taxi,6465,,263990,2015-06-13 16:50:00.000,2015-06-13 16:59:00.000,0.2,39.464933,-75.288246,"219 W ALLENS LA",39.613224,-75.816633,"1744 N 61ST ST",7.76,0.00,0.00,0.00,0.65,8.41,CASH,Street Hail
538125555,13430,PPA_All City Taxi,6465,,263990,2015-06-13 17:00:00.000,2015-06-13 17:08:00.000,0.1,39.952033,-75.860390,"12202 ACADEMY RD",39.714081,-75.808944,"4468 ALMOND ST",6.61,0.00,1.45,0.00,0.65,8.71,CC CARD,Street Hail
538125555,01402,PPA_All City Taxi,6465,,263990,2015-06-13 13:46:00.000,2015-06-13 13:54:00.000,0.1,39.396909,-75.501325,"315-21 N BROAD ST",39.979377,-75.789557,"7266 CORNELIUS ST",6.84,0.00,0.00,0.00,0.65,7.49,CASH,Street Hail
538125555,43223,PPA_All City Taxi,6465,,263990,2015-06-13 13:58:00.000,2015-06-13 14:02:00.000,0.1,39.714129,-75.508785,"778 S FRONT ST",39.873731,-75.803696,"1800 S RINGGOLD ST",5.23,0.00,0.00,0.00,0.65,5.88,CASH,Street Hail
538125555,84304,PPA_All City Taxi,6465,,263990,2015-06-13 14:09:00.000,2015-06-13 14:18:00.000,0.2,39.422540,-75.813324,"866 N UBER ST",39.570577,-75.758852,"7781 HASBROOK AVE",7.07,0.00,0.00,0.00,0.65,7.72,CASH,Street Hail
538125555,28293,PPA_All City Taxi,6465,,263990,2015-06-13 14:30:00.000,2015-06-13 14:42:00.000,0.2,39.561056,-75.943299,"836 N BROAD ST",39.355123,-75.400535,"374 SHURS LA",8.68,0.00,2.33,0.00,0.65,11.66,CC CARD,Street Hail
538125555,24260,PPA_All City Taxi,6465,,263990,2015-06-13 14:46:00.000,2015-06-13 15:05:00.000,0.3,39.843804,-75.142085,"3216 N 06TH ST",39.330255,-75.569192,"2209 N SALFORD ST",11.67,0.00,0.00,0.00,0.65,12.32,CASH,Street Hail
538125555,05826,PPA_All City Taxi,6465,,263990,2015-06-13 15:19:00.000,2015-06-13 15:27:00.000,0.1,39.593113,-75.290393,"1131 E PASSYUNK AVE",39.392375,-75.566232,"417 E RITTENHOUSE ST",6.15,0.00,1.36,0.00,0.65,8.16,CC CARD,Street Hail
538125555,68773,PPA_All City Taxi,6465,,263990,2015-06-13 09:23:00.000,2015-06-13 09:38:00.000,0.3,39.834841,-75.003043,"620 N 57TH ST",40.407261,-75.257268,"329 S 12TH ST",20.87,0.00,0.00,0.00,0.65,21.52,CC CARD,Street Hail
538125555,04834,PPA_All City Taxi,6465,,263990,2015-06-13 11:19:00.000,2015-06-13 11:32:00.000,0.2,39.283838,-75.357781,"32 E DURHAM ST",39.947865,-75.248929,"3322 BRANDYWINE ST",10.29,0.00,3.00,0.00,0.65,13.94,CC CARD,Street Hail
538125555,36597,PPA_All City Taxi,6465,,263990,2015-06-13 12:01:00.000,2015-06-13 12:12:00.000,0.2,39.876751,-75.545791,"710-16 S AMERICAN ST",39.288963,-75.485909,"2406 JEFFERSON ST",7.99,0.00,0.00,0.00,0.65,8.64,CASH,Street Hail
538125555,28826,PPA_All City Taxi,6465,,263990,2015-06-13 12:52:00.000,2015-06-13 12:56:00.000,0.1,39.073227,-75.131380,"1902 CARPENTER ST",39.985686,-75.384155,"421 E ALLENS LA",4.31,0.00,1.24,0.00,0.65,6.20,CC CARD,Street Hail
538125555,24850,PPA_All City Taxi,6465,,263990,2015-06-13 13:06:00.000,2015-06-13 13:16:00.000,0.2,39.366199,-75.940869,"4600 PASCHALL AVE",39.730374,-75.504356,"810 N HANCOCK ST",7.30,0.00,0.00,0.00,0.65,7.95,CASH,Street Hail
538125555,20786,PPA_All City Taxi,6465,,263990,2015-06-13 13:27:00.000,2015-06-13 13:40:00.000,0.2,39.558491,-75.319524,"1820 RITTENHOUSE SQ",39.789940,-75.137893,"1502 N 59TH ST",10.29,0.00,3.28,0.00,0.65,14.22,CC CARD,Street Hail
538125555,99564,PPA_All City Taxi,6465,,263990,2015-06-13 08:39:00.000,2015-06-13 08:43:00.000,0.1,39.790406,-75.741476,"1225 W ERIE AVE",39.664481,-75.327029,"808 PINE ST",5.00,0.00,1.70,0.00,0.65,7.35,CC CARD,Street Hail
538125555,78597,PPA_All City Taxi,6465,,263990,2015-06-13 08:47:00.000,2015-06-13 08:50:00.000,0.1,39.096114,-75.278545,"6013 TORRESDALE AVE",39.036007,-75.273435,"444 EVERGREEN AVE",4.77,0.00,0.00,0.00,0.65,5.42,CASH,Street Hail
426413502,34948,PPA_Crescent Cab,5058,,232021,2015-06-13 08:32:00.000,2015-06-13 08:43:00.000,0.2,39.843200,-75.686028,"2507-09 W HUNTINGDON ST",39.066323,-75.825648,"5520 BROOMALL ST",28.50,0.00,4.00,0.00,0.65,33.15,CC CARD,Street Hail
409482826,47150,PPA_Philadelphia tax,0825,,011506,2015-06-13 10:55:00.000,2015-06-13 10:57:00.000,0.0,39.590678,-75.827438,"4921 N 17TH ST",39.037752,-75.184198,"2417 78TH AVE",4.08,0.00,0.00,0.00,0.65,4.73,CASH,Street Hail
409482826,32870,PPA_Philadelphia tax,0825,,011506,2015-06-13 11:05:00.000,2015-06-13 11:09:00.000,0.1,39.861546,-75.409385,"3545 N CAMAC ST",39.444148,-75.927116,"4221 TUDOR ST",4.77,0.00,0.00,0.00,0.65,5.42,CASH,Street Hail
409482826,64258,PPA_Philadelphia tax,0825,,011506,2015-06-13 11:10:00.000,2015-06-13 11:16:00.000,0.1,39.072050,-75.543054,"2308-10 SPRUCE ST",39.331789,-75.544754,"6325 LIMEKILN PK",5.69,0.00,0.00,0.00,0.65,6.34,CASH,Street Hail
409482826,78021,PPA_Philadelphia tax,0825,,011506,2015-06-13 11:35:00.000,2015-06-13 11:47:00.000,0.2,39.031644,-75.467123,"2127 SIGEL ST",39.859662,-75.254808,"2137 HAROLD",8.45,0.00,0.00,0.00,0.65,9.10,CASH,Street Hail
409482826,31123,PPA_Philadelphia tax,0825,,011506,2015-06-13 11:58:00.000,2015-06-13 12:03:00.000,0.1,39.614400,-75.616517,"1712 WALLACE ST",39.288949,-75.858351,"3710 N CARLISLE ST",6.84,0.00,0.00,0.00,0.65,7.49,CASH,Street Hail
409482826,85510,PPA_Philadelphia tax,0825,,011506,2015-06-13 09:10:00.000,2015-06-13 09:30:00.000,0.3,39.771404,-75.761874,"139 E WALNUT LA",39.759391,-75.904321,"6619 MUSGRAVE ST",12.82,0.00,1.53,0.00,0.65,15.00,CC CARD,Street Hail
409482826,35119,PPA_Philadelphia tax,0825,,011506,2015-06-13 09:34:00.000,2015-06-13 09:39:00.000,0.1,39.477674,-75.127421,"4918 D ST",39.452018,-75.960908,"1153 S CLARION ST",5.46,0.00,0.50,0.00,0.65,6.61,CC CARD,Street Hail
409482826,07309,PPA_Philadelphia tax,0825,,011506,2015-06-13 09:43:00.000,2015-06-13 09:47:00.000,0.1,39.028658,-75.325617,"1101-03 FRANKFORD AVE",39.532035,-75.438698,"2238 YELLAND ST",4.54,0.00,0.00,0.00,0.65,5.19,CASH,Street Hail
409482826,99047,PPA_Philadelphia tax,0825,,011506,2015-06-13 09:51:00.000,2015-06-13 09:56:00.000,0.1,39.848929,-75.795035,"5619 APPLETREE ST",39.961780,-75.165074,"2217 E WASHINGTON LA",5.69,0.00,0.00,0.00,0.65,6.34,CASH,Street Hail
409482826,19779,PPA_Philadelphia tax,0825,,011506,2015-06-13 10:04:00.000,2015-06-13 10:15:00.000,0.2,39.962354,-75.177847,"2038 FEDERAL ST",39.431417,-75.608679,"2016 W LIPPINCOTT ST",8.45,0.00,0.00,0.00,0.65,9.10,CASH,Street Hail
409482826,73360,PPA_Philadelphia tax,0825,,011506,2015-06-13 10:17:00.000,2015-06-13 10:25:00.000,0.1,39.964061,-75.238242,"253 S 46TH ST",39.184436,-75.777877,"441 LYCEUM",7.99,0.00,0.00,0.00,0.65,8.64,CASH,Street Hail
409482826,06936,PPA_Philadelphia tax,0825,,011506,2015-06-13 08:37:00.000,2015-06-13 08:44:00.000,0.1,39.102602,-75.713167,"1800 W GLENWOOD AVE",39.573975,-75.563592,"256 APSLEY ST",6.38,0.00,0.00,0.00,0.65,7.03,CASH,Street Hail
409482826,08701,PPA_Philadelphia tax,0825,,011506,2015-06-13 08:59:00.000,2015-06-13 09:03:00.000,0.1,39.200360,-75.251733,"6105 SPRUCE ST",39.319776,-75.166996,"1355-57 N 02ND ST",5.00,0.00,0.00,0.00,0.65,5.65,CASH,Street Hail
341810035,25296,PPA_All City Taxi,6666,,176773,2015-06-13 08:35:00.000,2015-06-13 08:49:00.000,0.2,39.962928,-75.470600,"1817 E TIOGA ST",39.166607,-75.098750,"706 REED ST",28.50,0.00,3.00,0.00,0.65,32.15,CC CARD,Street Hail
089450557,52074,PPA_All City Taxi,5073,,486366,2015-06-13 11:17:00.000,2015-06-13 11:23:00.000,0.1,39.376409,-75.629047,"1604 W MENTOR ST",39.280384,-75.554202,"1828 FERNON ST",5.92,0.00,0.00,0.00,0.65,6.57,CASH,Street Hail
089450557,96579,PPA_All City Taxi,5073,,486366,2015-06-13 11:33:00.000,2015-06-13 11:49:00.000,0.3,39.442837,-75.172459,"4550 N 12TH ST",39.672337,-75.099106,"1834 DANFORTH ST",28.50,0.00,5.83,0.00,0.65,34.98,CC CARD,Street Hail
089450557,75926,PPA_All City Taxi,5073,,486366,2015-06-13 12:20:00.000,2015-06-13 12:32:00.000,0.2,39.803381,-75.688294,"1500-14 LOCUST ST",39.781267,-75.443801,"6325-43 FRANKFORD AVE",8.91,0.00,1.91,0.00,0.65,11.47,CC CARD,Street Hail
089450557,16892,PPA_All City Taxi,5073,,486366,2015-06-13 08:02:00.000,2015-06-13 08:11:00.000,0.2,39.198998,-75.841102,"8401 WILLIAMS AVE",39.874061,-75.880330,"620-28 CHRISTIAN ST",7.99,0.00,0.00,0.00,0.65,8.64,CASH,Street Hail
089450557,95820,PPA_All City Taxi,5073,,486366,2015-06-13 08:30:00.000,2015-06-13 08:35:00.000,0.1,39.570734,-75.876808,"7526 BROCKTON RD",39.415969,-75.710254,"4039 W GIRARD AVE",5.92,0.00,0.00,0.00,0.65,6.57,CASH,Street Hail
089450557,70213,PPA_All City Taxi,5073,,486366,2015-06-13 09:02:00.000,2015-06-13 09:19:00.000,0.3,39.137763,-75.764237,"200-298 RITTENHOUSE",39.018096,-75.563809,"2427 W OXFORD ST",13.74,0.00,0.00,0.00,0.65,14.39,CASH,Street Hail
089450557,70436,PPA_All City Taxi,5073,,486366,2015-06-13 09:47:00.000,2015-06-13 10:10:00.000,0.4,39.948832,-75.395014,"2605 DUDLEY ST",39.288579,-75.469105,"6464 WOODCREST AVE",14.20,0.00,0.00,0.00,0.65,14.85,CASH,Street Hail
089450557,17023,PPA_All City Taxi,5073,,486366,2015-06-13 10:18:00.000,2015-06-13 10:31:00.000,0.2,39.586402,-75.666937,"2052-54 N FRONT ST",39.027718,-75.616940,"2566 FRANKFORD AVE",9.37,0.00,0.00,0.00,0.65,10.02,CASH,Street Hail
089450557,23305,PPA_All City Taxi,5073,,486366,2015-06-13 10:38:00.000,2015-06-13 10:44:00.000,0.1,39.797112,-75.402679,"1619 ELLSWORTH ST",39.152457,-75.510188,"1415 S FRANKLIN ST",5.69,0.00,0.00,0.00,0.65,6.34,CASH,Street Hail
915780972,03488,PPA_Philadelphia tax,4891,,765905,2015-06-13 08:16:00.000,2015-06-13 08:29:00.000,0.2,39.045703,-75.097422,"1130 SPRUCE ST",39.334987,-75.259659,"233 S 24TH ST",28.50,1.00,5.00,0.00,0.65,35.15,CC CARD,Street Hail
605619654,41883,PPA_City Cab Co,1765,,865748,2015-06-13 08:26:00.000,2015-06-13 08:39:00.000,0.2,39.442930,-75.169753,"5000-5098 CHESTNUT ST",39.174950,-75.597601,"201-299 RITTENHOUSE",28.50,1.00,6.03,0.00,0.65,36.18,CC CARD,Street Hail
605619654,86388,PPA_City Cab Co,1765,,865748,2015-06-13 08:50:00.000,2015-06-13 09:01:00.000,0.2,39.907677,-75.621685,"9900-9998 BUSTLETON",39.382997,-75.477921,"6217 CHELWYNDE AVE",9.37,0.00,0.00,0.00,0.65,10.02,CASH,Street Hail
605619654,29175,PPA_City Cab Co,1765,,865748,2015-06-13 09:02:00.000,2015-06-13 09:11:00.000,0.2,39.159694,-75.799145,"400 PINE ST",39.064038,-75.698121,"7727 ROCKWELL AVE",8.91,0.00,0.00,0.00,0.65,9.56,CASH,Street Hail
177960525,30868,PPA_All City Taxi,3661,,830392,2015-06-13 08:04:00.000,2015-06-13 08:45:00.000,0.7,39.659777,-75.256277,"3234 FANSHAWE ST",39.365823,-75.149077,"6100 HENRY AVE",22.71,0.00,0.00,0.00,0.65,23.36,CC CARD,Street Hail
177960525,59786,PPA_All City Taxi,3661,,830392,2015-06-13 09:29:00.000,2015-06-13 09:37:00.000,0.1,39.543302,-75.063796,"765 CLAIRE RD",39.757931,-75.051047,"2511 W ALLEGHENY AVE",7.30,0.00,0.00,0.00,0.65,7.95,CASH,Street Hail
177960525,24296,PPA_All City Taxi,3661,,830392,2015-06-13 10:08:00.000,2015-06-13 10:12:00.000,0.1,39.701596,-75.929039,"8816 RIDGE AVE",39.766748,-75.748971,"2200 BENJ FRANKLIN PKY",4.77,0.00,1.08,0.00,0.65,6.50,CC CARD,Street Hail
177960525,32461,PPA_All City Taxi,3661,,830392,2015-06-13 10:31:00.000,2015-06-13 10:38:00.000,0.1,39.206429,-75.776396,"9901-9999 BUSTLETON",39.187228,-75.345223,"1615 OGDEN ST",6.61,0.00,1.45,0.00,0.65,8.71,CC CARD,Street Hail
177960525,18189,PPA_All City Taxi,3661,,830392,2015-06-13 10:49:00.000,2015-06-13 10:59:00.000,0.2,39.303727,-75.594479,"3115 HAVERFORD AVE",39.484232,-75.734104,"1111-13 WALNUT ST",6.84,0.00,1.50,0.00,0.65,8.99,CC CARD,Street Hail
968152206,62161,PPA_Philadelphia tax,5732,,067600,2015-06-13 08:04:00.000,2015-06-13 08:09:00.000,0.1,39.926932,-75.079969,"3222 N 17TH ST",39.871975,-75.211629,"5343 WINGOHOCKING TER",6.38,0.00,0.00,0.00,0.65,7.03,CASH,Street Hail
968152206,92204,PPA_Philadelphia tax,5732,,067600,2015-06-13 08:27:00.000,2015-06-13 08:35:00.000,0.1,39.650990,-75.131563,"1415 KERPER ST",39.975126,-75.476577,"3935 POWELTON AVE",8.22,0.00,1.77,0.00,0.65,10.64,CC CARD,Street Hail
968152206,88771,PPA_Philadelphia tax,5732,,067600,2015-06-13 08:55:00.000,2015-06-13 09:05:00.000,0.2,39.991770,-75.148179,"6204 CALLOWHILL ST",39.220914,-75.744123,"6141 N FAIRHILL ST",7.99,0.00,0.00,0.00,0.65,8.64,CASH,Street Hail
359830673,59805,PPA_All City Taxi,4174,,370426,2015-06-13 08:05:00.000,2015-06-13 08:19:00.000,0.2,39.514909,-75.410288,"1234 MARKET ST",39.940724,-75.847194,"232R CHRISTIAN ST",28.50,0.00,0.00,0.00,0.65,29.15,CASH,Street Hail
540817072,97033,PPA_Checker Cab,6898,,970095,2015-06-13 08:28:00.000,2015-06-13 08:47:00.000,0.3,39.805567,-75.078352,"6307 BUIST AVE",40.337250,-75.451195,"8061 WILLIAMS AVE",37.20,1.50,0.00,0.00,0.65,39.35,CC CARD,Street Hail
517899506,30638,PPA_Philadelphia tax,7707,,598503,2015-06-13 08:50:00.000,2015-06-13 08:58:00.000,0.1,39.475659,-75.081315,"2031 E VENANGO ST",39.718464,-75.952630,"3633 WINONA ST",28.50,0.00,0.00,0.00,0.65,29.15,CASH,Street Hail
